,EWMA(0.94),GARCH11_h1,EGARCH11_h1,GJR11_h1,HAR_RV_h1,realized_vol,realized_var
2012-08-14,0.13958029104321046,,,,0.13351040277362927,0.13364540239353348,7.087735547987891e-05
2012-08-15,0.13532924223968273,,,,0.133080184879176,0.13241421496539493,6.957747747976913e-05
2012-08-16,0.1312808987273788,,,,0.1319940000005991,0.13239839122254746,6.956084919967749e-05
2012-08-17,0.13045171490293475,,,,0.13223655129349007,0.13234571068299714,6.950550450868088e-05
2012-08-20,0.12658450421997003,,,,0.1324116650942591,0.12667411084137475,6.367591411687658e-05
2012-08-21,0.12272853572124942,,,,0.1263766302816834,0.12032596398942873,5.745372067454483e-05
2012-08-22,0.11957121045421237,,,,0.11969548802936363,0.1138911982231888,5.147303584410192e-05
2012-08-23,0.11594029135892057,,,,0.11296359542862566,0.11982229582162572,5.697374038081422e-05
2012-08-24,0.11685713462049256,,,,0.11973001999614008,0.1094653698572845,4.7550266658698774e-05
2012-08-27,0.11569381866526039,,,,0.10873915238861424,0.0917459971069336,3.340209517914868e-05
2012-08-28,0.11217234300644381,,,,0.08986222703676874,0.09194193855579065,3.354492089443168e-05
2012-08-29,0.10882317475541418,,,,0.09062618879969736,0.08730386978417562,3.024589555274719e-05
2012-08-30,0.10555131808659064,,,,0.08604805120786843,0.0919522807025437,3.355246796190234e-05
2012-08-31,0.10613106144024147,,,,0.09165222626383915,0.08809712004991196,3.079802603606588e-05
2012-09-04,0.10454756614310262,,,,0.08781686837378076,0.05883473514067736,1.3736214520133552e-05
2012-09-05,0.10142594488832217,,,,0.05626456060875233,0.05881185658561209,1.3725533631137317e-05
2012-09-06,0.09839175118293503,,,,0.0569088831178435,0.08903710590297054,3.1458754871336476e-05
2012-09-07,0.12330711831660059,,,,0.09018372077932357,0.0895389903905811,3.181440793716101e-05
2012-09-10,0.12050252807635244,,,,0.09089385127541007,0.09275403199580004,3.4140120839198004e-05
2012-09-11,0.11891356104508533,,,,0.09447529590518952,0.09294262461928071,3.4279093139367165e-05
2012-09-12,0.11579788874875102,,,,0.09437311926413083,0.09309716855620767,3.4393185687233894e-05
2012-09-13,0.11301423773682463,,,,0.09423313663782479,0.10467617132573298,4.348055890243731e-05
2012-09-14,0.12435223009180776,,,,0.10676530255590501,0.10498412267548404,4.3736769896591584e-05
2012-09-17,0.12178497495875708,,,,0.10697099480505488,0.1047877238548236,4.357328202648717e-05
2012-09-18,0.11881320650936104,,,,0.10666617878402708,0.10511288582004022,4.3844122084987345e-05
2012-09-19,0.11523764564785446,,,,0.1069298848450702,0.10504637001864597,4.3788650214659846e-05
2012-09-20,0.11174717514395413,,,,0.1067682586127759,0.1039104972071851,4.284679138827153e-05
2012-09-21,0.10834323102500946,,,,0.10558138852718618,0.10407480461551784,4.298240061808815e-05
2012-09-24,0.10505522755531349,,,,0.10580309841156563,0.09855982850178872,3.8547776961515886e-05
2012-09-25,0.10202391432656954,,,,0.09987500497785265,0.10647788897313035,4.4990241429262976e-05
2012-09-26,0.10730802651650853,,,,0.10854518873247311,0.10900205128618518,4.7148599938873574e-05
2012-09-27,0.10632271345364837,,,,0.1112510076277479,0.1126656832102223,5.0371254655659396e-05
2012-09-28,0.10934304828640778,,,,0.11509553956529664,0.11455102480316878,5.207117969625471e-05
2012-10-01,0.10753837399042068,,,,0.11697101766862064,0.11056462156247499,4.85100616716401e-05
2012-10-02,0.10476487830152567,,,,0.11240910511444603,0.10995164289887391,4.797366577841861e-05
2012-10-03,0.10165354639720683,,,,0.11165037414758679,0.11000352342867865,4.8018949074301e-05
2012-10-04,0.09982237655867167,,,,0.11164022773684182,0.11123293104060561,4.909827360271477e-05
2012-10-05,0.10068729460130413,,,,0.11287973989056378,0.08970566859531215,3.19329641989364e-05
2012-10-08,0.09762031716174352,,,,0.08956218921565662,0.09034840745668149,3.239220130935928e-05
2012-10-09,0.09558000410426862,,,,0.09051751911380573,0.09518492394160159,3.595305454670031e-05
2012-10-10,0.10040078452766177,,,,0.09598237553600174,0.09767120937791514,3.785581405295451e-05
2012-10-11,0.10047349218918256,,,,0.09883851684799465,0.09696610645296927,3.731121349463717e-05
2012-10-12,0.09743689016992672,,,,0.09823077309830351,0.08008253949531297,2.5449258460390324e-05
2012-10-15,0.09532785181658476,,,,0.07992522391684292,0.08436967071128504,2.82469894282963e-05
2012-10-16,0.09788820159144965,,,,0.08473129375612992,0.09170160534418703,3.336977945516281e-05
2012-10-17,0.10268509626454819,,,,0.09280784718521959,0.09305957220842435,3.436541261751962e-05
2012-10-18,0.10109957244590258,,,,0.09436787038245678,0.09351477642641158,3.4702434166991036e-05
2012-10-19,0.0985407254908587,,,,0.09492765369341719,0.11008381494349638,4.808907266870617e-05
2012-10-22,0.11574828241509834,,,,0.11265104794122012,0.11012747418210857,4.812722448305948e-05
2012-10-23,0.11222343957044835,,,,0.11236354450390573,0.11921412822160396,5.639685860173424e-05
2012-10-24,0.12161728342069518,,,,0.1219199431548973,0.11450745086155537,5.203157263020443e-05
