,returns,weight,pnl,equity,var_1d,abs_return
2015-01-22,0.014761624644866522,0.9316828188739764,0.013753152060288803,1.5640412462637563,0.02363082167748499,0.013753152060288803
2015-01-23,-0.0054978121020781145,1.11316260322314,-0.006119958831580958,1.5544693782257275,0.01977827002904998,0.006119958831580958
2015-01-26,0.002338703904309014,1.0312217826084895,0.002411722409194976,1.558218326859602,0.021349850171993676,0.002411722409194976
2015-01-27,-0.013278060807461856,1.0270230179382283,-0.013636874082846783,1.5369690997426333,0.02143713448310629,0.013636874082846783
2015-01-28,-0.012907256102301368,1.0217365784208112,-0.013187815686766536,1.516699834538972,0.021548049681079172,0.013187815686766536
2015-01-29,0.009201240037109315,0.9733038255167462,0.008955602127616345,1.5302827948041244,0.022620306193801846,0.008955602127616345
2015-01-30,-0.012654561609151571,0.9463473133058378,-0.011975610379883789,1.5119567242825105,0.02326464105010068,0.011975610379883789
2015-02-02,0.012307960113598249,0.9200804313491598,0.011324313250347731,1.5290785958492554,0.023928810789404245,0.011324313250347731
2015-02-03,0.014357218949116124,0.8973308324644108,0.012883175231484184,1.5487779833422932,0.024535466470400905,0.012883175231484184
2015-02-04,-0.0038145797052901997,0.8750904500014927,-0.003338102270868962,1.5436080040390265,0.025159034192122575,0.003338102270868962
2015-02-05,0.010043962898788728,0.834433585445914,0.008381019973722013,1.5565450135524748,0.02638488063854968,0.008381019973722013
2015-02-06,-0.0027690640021900137,0.9013235240154499,-0.002495822524678229,1.5526601534469748,0.024426779026806022,0.002495822524678229
2015-02-09,-0.004485554908913336,0.9081694871353972,-0.004073644101145488,1.5463351685718019,0.02424264508405037,0.004073644101145488
2015-02-10,0.010596914064484153,0.9347033721745162,0.009904971310716895,1.5616515740532582,0.02355445717668477,0.009904971310716895
2015-02-11,0.0005800952674981374,1.011172740528062,0.0005865765214034508,1.5625676022012105,0.02177316463385861,0.0005865765214034508
2015-02-12,0.009570710316040731,0.9942885773783646,0.009516047944636577,1.577437070420493,0.022142898001340908,0.009516047944636577
2015-02-13,0.004108150394239729,1.0150540932043495,0.004169994873172099,1.5840149749168981,0.021689908646430296,0.004169994873172099
2015-02-17,0.0015717433175650442,0.9965015971501995,0.0015662447262637196,1.5864959300176844,0.02209372329733358,0.0015662447262637196
2015-02-18,9.514327773629816e-05,1.0124317359555701,9.63260738430633e-05,1.586648750941791,0.02174608891730125,9.63260738430633e-05
2015-02-19,-0.0007141024478602986,1.0565048361886327,-0.0007544526896985464,1.5854516995240362,0.020838930214661676,0.0007544526896985464
2015-02-20,0.005982723246409805,1.0967859779514162,0.006561766966626249,1.5958550641131544,0.020073588644805535,0.006561766966626249
2015-02-23,-0.0001421863996311501,1.09191192173595,-0.0001552550248659649,1.5956072995954929,0.020163192758061648,0.0001552550248659649
2015-02-24,0.002836849208214254,1.086933801559832,0.0030834672943363182,1.6005273025183997,0.020255539501294603,0.0030834672943363182
2015-02-25,-0.0008500794763541819,1.1595195573129247,-0.000985683778103004,1.5989496887198964,0.018987545672630526,0.000985683778103004
2015-02-26,-0.0011820694296913459,1.1788813622499155,-0.0013935196195485145,1.5967215209579944,0.01867569651857821,0.0013935196195485145
2015-02-27,-0.003412124767629088,1.174536275005188,-0.004007664314424011,1.5903223970983782,0.01874478551349147,0.004007664314424011
2015-03-02,0.006293631128643895,1.294898972649352,0.008149616482714962,1.603282914718602,0.017002431091393995,0.008149616482714962
2015-03-03,-0.0041126253811460955,1.4397272033889814,-0.005921058638584012,1.5937897825663132,0.015292084848409401,0.005921058638584012
2015-03-04,-0.0042243473847811686,1.460608529861103,-0.006170117823307817,1.583955911822295,0.015073464314823044,0.006170117823307817
2015-03-05,0.0010936344345617854,1.6618688545759064,0.0018174770050899635,1.5868347152691085,0.013247995166505407,0.0018174770050899635
2015-03-06,-0.014164694260402122,1.7293165941066206,-0.024495240834960196,1.547964816753316,0.012731289705897582,0.024495240834960196
2015-03-09,0.004136384000148041,2.0,0.008272768000296082,1.560770770554937,0.010844236362769374,0.008272768000296082
2015-03-10,-0.016354767436022044,1.6366985531707547,-0.026767824199981454,1.5189923329522528,0.013451732153202764,0.026767824199981454
2015-03-11,-0.0023447019862334884,1.7411465202689473,-0.0040824697043981275,1.5127910927717623,0.012644789106770119,0.0040824697043981275
2015-03-12,0.012633622029762037,1.4208359081096733,0.01795030382937132,1.539946152517382,0.015495406913018454,0.01795030382937132
2015-03-13,-0.006150757177122657,1.4364758425608324,-0.008835414098394355,1.526340090570662,0.01532669739404624,0.008835414098394355
2015-03-16,0.013271906085591034,1.4005121631492679,0.01858746590104503,1.554710884957542,0.015720270863824663,0.01858746590104503
2015-03-17,-0.0029770585349044865,1.3730807936965939,-0.004087741895987871,1.5483556281369526,0.016034329992713012,0.004087741895987871
2015-03-18,0.011950067279183685,1.3130042104098782,0.015690488652249496,1.572650084549882,0.016767981685233635,0.015690488652249496
2015-03-19,-0.004572036231466292,1.3223947411954904,-0.006046036669046273,1.5631417844711148,0.016648909638648346,0.006046036669046273
2015-03-20,0.008788288798587729,1.23117179314251,0.010819893278811488,1.5800548117587432,0.017882500781301647,0.010819893278811488
2015-03-23,-0.0019504530528795527,1.2217358496568196,-0.002382938417775538,1.576289638445612,0.01802061432425987,0.002382938417775538
2015-03-24,-0.005634887137571987,1.183385458170026,-0.006668243497032012,1.5657785553146082,0.018604614752350805,0.006668243497032012
2015-03-25,-0.014762295891737942,1.2011769406128037,-0.017732129415658743,1.5380139673355064,0.01832904862588802,0.017732129415658743
2015-03-26,-0.0023841209331125768,1.1874155364059606,-0.0028309422366485496,1.5336599386348209,0.018541470848045548,0.0028309422366485496
2015-03-27,0.0022870320526235943,1.1029257762054525,0.002522426601846627,1.5375284832622198,0.019961842426544463,0.002522426601846627
2015-03-30,0.012125653020954807,1.1044791670162684,0.013392531148112464,1.5581198813654191,0.019933767163996852,0.013392531148112464
2015-03-31,-0.008777834163200993,1.1010269805303436,-0.009664632244305285,1.5430612257194818,0.01999626797717763,0.009664632244305285
2015-04-01,-0.003542649132890041,1.0428272243432362,-0.003694370962073694,1.5373605851344818,0.021112251424633882,0.003694370962073694
2015-04-02,0.003591343501804012,1.0398175430954097,0.003734341976457513,1.5431016153005008,0.02117335940231135,0.003734341976457513
2015-04-06,0.006710687185440989,1.0425983250410695,0.0069965512194153446,1.5538980047887134,0.021116886555443318,0.0069965512194153446
2015-04-07,-0.0026502178517677777,1.0415207733356096,-0.002760256946481014,1.5496088470268725,0.02113873397097681,0.002760256946481014
2015-04-08,0.003371322173991942,1.0263356004683775,0.0034601079678163752,1.5549706609454692,0.021451492613858557,0.0034601079678163752
2015-04-09,0.004413916313052546,1.098031190668511,0.0048466177847322515,1.5625070094055442,0.020050824366276233,0.0048466177847322515
2015-04-10,0.005442455400136659,1.0999446341147363,0.005986399613789088,1.5718608007631922,0.020015944321149285,0.005986399613789088
2015-04-13,-0.004533597856566374,1.2312931495553177,-0.005582187983628847,1.5630863782892348,0.01788073827970109,0.005582187983628847
2015-04-14,0.0019113890406892153,1.225492234132687,0.00234239242577096,1.5667477399825653,0.017965377453712784,0.00234239242577096
2015-04-15,0.004477104282297972,1.2827033388894344,0.005742796611459794,1.5757452535947496,0.017164086102597443,0.005742796611459794
2015-04-16,-0.0002850910231240178,1.3107331169829763,-0.00037367824536320963,1.575156431873247,0.016797035389984297,0.00037367824536320963
2015-04-17,-0.011570126079097243,1.4142123258948367,-0.016362614913216618,1.5493827537504286,0.015567980952829472,0.016362614913216618
2015-04-20,0.009095227372002412,1.420771456192812,0.01292223943772459,1.5694042486750728,0.01549610984709961,0.01292223943772459
2015-04-21,-0.0011919648922757986,1.415788608596397,-0.0016875703163309072,1.566755768650685,0.015550648182297792,0.0016875703163309072
2015-04-22,0.00490210690348114,1.3612336591629126,0.006672912917833408,1.577210593458404,0.016173880512421676,0.006672912917833408
2015-04-23,0.00251309005464595,1.421371344483749,0.0035720341897808525,1.582844443622722,0.01548956973012847,0.0035720341897808525
2015-04-24,0.0023176966141607025,1.4028631574535335,0.003251411190160847,1.587990921759001,0.01569392597974527,0.003251411190160847
2015-04-27,-0.004166608462160326,1.4295342621620135,-0.005956309553672364,1.5785323562605829,0.015401121285117052,0.005956309553672364
2015-04-28,0.003174017176105437,1.7119044062316773,0.005433613989229923,1.5871094917540125,0.012860782688941764,0.005433613989229923
2015-04-29,-0.00412336406971292,1.6785701669956838,-0.006921355915082019,1.576124542085378,0.013116181250970664,0.006921355915082019
2015-04-30,-0.010070761960296437,1.6679165363497857,-0.016797190407220813,1.5496500780464761,0.01319995939423334,0.016797190407220813
2015-05-01,0.010783096001571124,1.8211609688347647,0.019637753561259547,1.5800817243853393,0.012089228206375563,0.019637753561259547
2015-05-04,0.002843404743068767,1.7648767103264813,0.005018258809073919,1.5880109834177927,0.012474769724121242,0.005018258809073919
2015-05-05,-0.011518073244926263,1.6396661974441396,-0.01888579535939133,1.5580201329564984,0.013427385761264097,0.01888579535939133
2015-05-06,-0.004125196889268601,1.6425677889156243,-0.006775915533247537,1.5474631201364861,0.013403666321328568,0.006775915533247537
2015-05-07,0.0039816175275495524,1.5058486505896058,0.005995713381024417,1.5567412654725303,0.014620613130122397,0.005995713381024417
2015-05-08,0.013079895451811652,1.4979094905518346,0.01959249953269445,1.587241717988827,0.014698104719716117,0.01959249953269445
2015-05-11,-0.004783744006989998,1.4965509410293463,-0.007159116595304378,1.5758784694648138,0.01471144746843319,0.007159116595304378
2015-05-12,-0.0029958244446524063,1.3666416180173235,-0.004094218366335614,1.569426478892018,0.016109878597673735,0.004094218366335614
2015-05-13,0.0001905100245611635,1.3698587695530238,0.0002609718278328718,1.5698360549888637,0.016072044098364466,0.0002609718278328718
2015-05-14,0.010373538990314124,1.381746135103009,0.01433359740720691,1.592337452996392,0.01593377393535909,0.01433359740720691
2015-05-15,0.0010832000191038915,1.386148733248842,0.0015014763343359806,1.594728309998343,0.01588316608794612,0.0015014763343359806
2015-05-18,0.0031021065594352137,1.3228524227559062,0.004103629177795861,1.6012724836219092,0.016643149435309288,0.004103629177795861
2015-05-19,-0.00032870421445441167,1.323951516150422,-0.0004351884430919518,1.6005756283427957,0.016629332935697978,0.0004351884430919518
2015-05-20,-0.0007041762766171189,1.4463135595914105,-0.0010184596972139309,1.5989455065729856,0.015222446340755608,0.0010184596972139309
2015-05-21,0.002907905254348364,1.5094563317715604,0.0043893559983679276,1.6059638476233251,0.014585669084542573,0.0043893559983679276
2015-05-22,-0.002391374715358552,1.5085691510119592,-0.0036075541240999163,1.6001702461216762,0.014594246831853019,0.0036075541240999163
2015-05-26,-0.010810149417163295,1.518240996057242,-0.016412412018641617,1.573907592742356,0.01450127523230008,0.016412412018641617
2015-05-27,0.009447693559575754,1.509042646271338,0.014256972490302873,1.5963467499943624,0.014589667566511406,0.014256972490302873
2015-05-28,-0.0011291010548912794,1.3991757090693915,-0.0015798107690885039,1.593824824207522,0.01573528643334644,0.0015798107690885039
2015-05-29,-0.006232382825713145,1.3457009335399515,-0.00838692338674054,1.5804575375150083,0.01636056719888859,0.00838692338674054
2015-06-01,0.0020344417817401705,1.3531779911069728,0.0027529618432392544,1.5848084768106472,0.01627016600733866,0.0027529618432392544
2015-06-02,-0.0009930535649296246,1.339068605269567,-0.0013297668521482838,1.5827010510311808,0.016441600128736772,0.0013297668521482838
2015-06-03,0.002646041080350159,1.4306817713609217,0.003785642739929132,1.5886925917744952,0.015388768483325663,0.003785642739929132
2015-06-04,-0.008482509735762811,1.5360905928636006,-0.01302990340897916,1.5679920807571128,0.014332768298348966,0.01302990340897916
2015-06-05,-0.0017145622255947401,1.5337329682356737,-0.0026296806114861834,1.563868762383382,0.014354800352315589,0.0026296806114861834
2015-06-08,-0.0061687762440305605,1.6034509330508815,-0.009891330024272914,1.5484000203399968,0.013730654364893404,0.009891330024272914
2015-06-09,-0.00014395664149358112,1.6176450599678434,-0.00023287074996165336,1.5480394432660196,0.013610173886492221,0.00023287074996165336
2015-06-10,0.01192199871524302,1.5816462425470437,0.018856384471614807,1.5772298701854681,0.013919946167818649,0.018856384471614807
2015-06-11,0.0032185529063788465,1.8603404516354223,0.005987604167465324,1.5866736983292415,0.011834624427713152,0.005987604167465324
2015-06-12,-0.00768459625483775,1.6406963278348288,-0.012608088856205575,1.5666687753549022,0.013418955219971645,0.012608088856205575
2015-06-15,-0.004294476025290983,1.6410993360844575,-0.007047661753935652,1.5556274237457481,0.01341565989863665,0.007047661753935652
2015-06-16,0.005436829271244115,1.5613506695465291,0.008488797022867166,1.5688328291891314,0.014100887764810595,0.008488797022867166
2015-06-17,0.0016157111910297672,1.693432997041009,0.002736098644578237,1.5731253105666454,0.01300106386922749,0.002736098644578237
2015-06-18,0.01034560741993662,1.6468865755738575,0.01703804197605091,1.5999282856416681,0.013368516617555073,0.01703804197605091
2015-06-19,-0.004449109725212175,1.6580625784385643,-0.007376902342741391,1.5881257709231,0.013278407485392298,0.007376902342741391
2015-06-22,0.005110025241758187,1.5171667936775017,0.007752760611649369,1.600438129846258,0.014511542596724821,0.007752760611649369
2015-06-23,0.0007076578264761935,1.4984811489438408,0.0010604119128771474,1.6021352535049698,0.014692497512100904,0.0010604119128771474
2015-06-24,-0.007289201536123002,1.4825389438410894,-0.010806525146808642,1.5848217385993797,0.014850490534667119,0.010806525146808642
2015-06-25,-0.0030452279750612377,1.4902536901188637,-0.004538162227088204,1.5776295604485997,0.014773612505553627,0.004538162227088204
2015-06-26,-0.00019051537947323283,1.564115741297875,-0.0002979881039934215,1.5771594456070777,0.014075959963499023,0.0002979881039934215
2015-06-29,-0.021193169466917183,1.6706101275094023,-0.035405523545454884,1.5213192897206997,0.013178676574653755,0.035405523545454884
2015-06-30,0.002090764330625383,1.6674798556633048,0.0034863074042572,1.5266230764246924,0.013203416208005461,0.0034863074042572
2015-07-01,0.007983611028440585,1.287123732688032,0.010275895227255784,1.5423104952095432,0.017105139151469394,0.010275895227255784
2015-07-02,-0.0009158805031628248,1.2900443185731651,-0.0011815264395971339,1.540488214581385,0.017066414103616565,0.0011815264395971339
2015-07-06,-0.0028499941074748847,1.2442430956672166,-0.0035460854909178763,1.535025511674728,0.01769463751051102,0.0035460854909178763
2015-07-07,0.006269040678308357,1.2572586167494109,0.007881805411555753,1.5471242840595218,0.017511457276554634,0.007881805411555753
2015-07-08,-0.016919573751972727,1.2998204633470398,-0.021992408193923604,1.513099295277753,0.016938055041921054,0.021992408193923604
2015-07-09,0.0018074108387802212,1.2726565013440185,0.0023002131545732944,1.5165797461809265,0.01729958596804128,0.0023002131545732944
2015-07-10,0.01251283624439914,1.1434018292163213,0.014307199850530259,1.5382777556988034,0.01925519969464923,0.014307199850530259
2015-07-13,0.010976802943047481,1.1430928979860737,0.012547505486790208,1.5575793042786417,0.019260403587124473,0.012547505486790208
2015-07-14,0.004328767690156887,1.1387969060443799,0.00492958725253554,1.5652575273618268,0.019333061440482597,0.00492958725253554
2015-07-15,-0.00033251769888487104,1.0919092681267142,-0.00036307915722855866,1.5646892149779466,0.020163241759600596,0.00036307915722855866
2015-07-16,0.00799228571881816,1.1131580938610146,0.008896677536352232,1.5786097503682133,0.01977835015008783,0.008896677536352232
2015-07-17,0.0008477135213773579,1.1240035518474714,0.0009528330089772776,1.5801139018466575,0.019587509769519965,0.0009528330089772776
2015-07-20,0.000517230876694974,1.1117447534317824,0.0005750287134785586,1.5810225127107858,0.019803493998803413,0.0005750287134785586
2015-07-21,-0.0039589567946007875,1.1133481699775243,-0.004407697302288872,1.5740538440466525,0.019774973495696267,0.004407697302288872
2015-07-22,-0.001796217245068732,1.158106540395149,-0.0020802109394846544,1.5707794800209287,0.01901071255955037,0.0020802109394846544
2015-07-23,-0.005645865759333013,1.1599164037111203,-0.006548732307401301,1.5604928656923127,0.018981049394893052,0.006548732307401301
2015-07-24,-0.010426012293762277,1.1705859054287264,-0.012204543040904748,1.541447763347946,0.01880804343421851,0.012204543040904748
2015-07-27,-0.005834435963557816,1.1564349853592515,-0.006747145868096473,1.5310473904405864,0.019038191365291484,0.006747145868096473
2015-07-28,0.012208567431252426,1.1319175907364643,0.01381909223312691,1.552205075542373,0.019450559592825874,0.01381909223312691
2015-07-29,0.006855283985894189,1.1234926806165493,0.007701861381699966,1.5641599438701714,0.01959641654336843,0.007701861381699966
2015-07-30,0.0002371951541384476,1.0608044059475823,0.0002516176645794811,1.5645535141422768,0.02075446748651173,0.0002516176645794811
2015-07-31,-0.001519143502664022,1.2707339955959454,-0.0019304272930238725,1.5615332573371803,0.017325758678913977,0.0019304272930238725
2015-08-03,-0.00337861020522201,1.268704584690564,-0.0042864582572474915,1.5548398102123007,0.017353472840296605,0.0042864582572474915
2015-08-04,-0.0019564219529781823,1.2944118058299643,-0.0025324156731198746,1.5509023095077283,0.017008830152526896,0.0025324156731198746
2015-08-05,0.003290327306801899,1.282118380249065,0.0042185891170861195,1.5574449291122814,0.01717191711151552,0.0042185891170861195
2015-08-06,-0.00822141150893696,1.2808547816116207,-0.010530434242818715,1.541044357699453,0.017188857682278052,0.010530434242818715
2015-08-07,-0.0019219376726615778,1.297059663578168,-0.002492867831120633,1.537202737793814,0.01697410780013872,0.002492867831120633
2015-08-10,0.012520658748887747,1.4827086236664657,0.018564488700960845,1.5657401206506734,0.014848791058046793,0.018564488700960845
2015-08-11,-0.009064263489277025,1.4719279184900864,-0.013341942490417218,1.5448501060060131,0.01495754668161474,0.013341942490417218
2015-08-12,0.001197248936277262,1.4671300653178558,0.0017565199100821928,1.5475636659753054,0.015006461303768315,0.0017565199100821928
2015-08-13,-0.0012452772031519288,1.491332555753416,-0.0018571224339980319,1.5446896507731824,0.014762924920971003,0.0018571224339980319
2015-08-14,0.003635832093586977,1.5061499958126123,0.005476108492531387,1.5531485388881068,0.014617687888986762,0.005476108492531387
2015-08-17,0.005571382582408191,1.503832498338732,0.008378426188103805,1.5661614792803422,0.014640214636343346,0.008378426188103805
2015-08-18,-0.002900992475592723,1.563058307448132,-0.004534420388819728,1.5590598447365094,0.014085482574691522,0.004534420388819728
2015-08-19,-0.007936701645963495,1.5204429416382654,-0.012067301997494,1.540246198757908,0.014480274102930131,0.012067301997494
2015-08-20,-0.021102422440889335,1.5138009555958905,-0.03194486725640644,1.4910432383964018,0.014543808068955121,0.03194486725640644
2015-08-21,-0.03056510447866234,1.4700720132252556,-0.04493290467538742,1.4240463346986554,0.01497642996718553,0.04493290467538742
2015-08-24,-0.04301891826233728,1.188715437238444,-0.05113725223173915,1.3512245180914866,0.01852119511792898,0.05113725223173915
2015-08-25,-0.011837649181345888,0.9128397191675728,-0.010805876354304028,1.336623353022086,0.02411861588676759,0.010805876354304028
2015-08-26,0.03767527926001435,0.6809925787479831,0.025656585578327576,1.370916544464888,0.032329912600905404,0.025656585578327576
2015-08-27,0.02443381978630743,0.6846942174592197,0.016729695118125363,1.3938515602861794,0.03215512851048546,0.016729695118125363
2015-08-28,5.047460558138539e-05,0.573757530406721,2.8960185046628974e-05,1.393891926485293,0.03837236007548457,2.8960185046628974e-05
2015-08-31,-0.008112027709324288,0.5435114659756288,-0.004408980072329766,1.3877462847584379,0.04050775729867437,0.004408980072329766
2015-09-01,-0.030301870065706282,0.5495407199882313,-0.016652111492898063,1.3646373789007853,0.04006332879801697,0.016652111492898063
2015-09-02,0.018802988470334014,0.5515523998844081,0.01037083341581158,1.3787898058303552,0.03991720561346772,0.01037083341581158
2015-09-03,0.0007157873239780344,0.5199934056304237,0.00037220468830242553,1.3793029978602687,0.0423398264562518,0.00037220468830242553
2015-09-04,-0.01525231644082492,0.5004778532623727,-0.007633446589582449,1.3687741620952514,0.043990818793025584,0.007633446589582449
2015-09-08,0.02482055745658407,0.5032524303812661,0.01249100586344379,1.3858715281797134,0.043748284605615806,0.01249100586344379
2015-09-09,-0.01346189740489745,0.5002867033167512,-0.006734808273084473,1.3765379491462963,0.044007626840419985,0.006734808273084473
2015-09-10,0.005426974973889109,0.4734923143484607,0.0025696309402979314,1.3800751436509169,0.046497968151991524,0.0025696309402979314
2015-09-11,0.004533940937610836,0.4797557484179884,0.0021751842278064427,1.383077061336574,0.04589091558649885,0.0021751842278064427
2015-09-14,-0.003717404521389689,0.4792884911028113,-0.0017817092038756323,1.3806128202067212,0.04593565454102419,0.0017817092038756323
2015-09-15,0.012422056641245405,0.47908710258964377,0.005951247124458703,1.3888291882829673,0.04595496400086852,0.005951247124458703
2015-09-16,0.008629260979524211,0.480237447915675,0.004144094270205025,1.3945846273644245,0.045844884959186594,0.004144094270205025
2015-09-17,-0.0022503958643564914,0.474254489080373,-0.0010672603408789722,1.393096242499639,0.04642324123379317,0.0010672603408789722
2015-09-18,-0.016476645099670506,0.47302717489699614,-0.007793900883277575,1.3822385884647304,0.04654369076698747,0.007793900883277575
2015-09-21,0.005154354645548587,0.47375787326406427,0.0024419160949238484,1.3856138991209273,0.04647190431074043,0.0024419160949238484
2015-09-22,-0.013064763223774811,0.4690797560832593,-0.006128415946293825,1.377122280806148,0.046935367103925235,0.006128415946293825
2015-09-23,-0.0015996553472561459,0.4800242254086784,-0.0007678733189874819,1.3760648253497338,0.04586524885081237,0.0007678733189874819
2015-09-24,-0.0036226588331880194,0.5073400430033385,-0.0018379198882160336,1.3735357284397491,0.0433958069275494,0.0018379198882160336
2015-09-25,-0.0002593045774625935,0.6034815375864852,-0.00015648552511033978,1.3733207899800264,0.03648235974349472,0.00015648552511033978
2015-09-28,-0.025417635694283014,0.6100182258911695,-0.015505221032574588,1.352027147582756,0.03609143074475177,0.015505221032574588
2015-09-29,0.0005848868480251568,0.7259941049128709,0.000424624403707334,1.3526012513040946,0.030325908163441294,0.000424624403707334
2015-09-30,0.018486743261611593,0.7263140213108523,0.013427180839282418,1.3707628729087944,0.030312550641735107,0.013427180839282418
2015-10-01,0.0026059249676499974,0.718042568599329,0.0018711650573485276,1.3733277964984922,0.03066173443690739,0.0018711650573485276
2015-10-02,0.014827016170213092,0.6753877242912938,0.010013984709230435,1.3870802800533892,0.032598209533479514,0.010013984709230435
2015-10-05,0.01763853289289763,0.7747095707316375,0.013664740245792591,1.40603437178038,0.02841894741534575,0.013664740245792591
2015-10-06,-0.0034325163690738236,0.7914390383179098,-0.002716627454150271,1.4022147002045227,0.02781822665657263,0.002716627454150271
2015-10-07,0.008157625500981425,0.7481618193902653,0.006103223936718687,1.4107727305272297,0.029427364484771984,0.006103223936718687
2015-10-08,0.00898572431394129,0.780706525424235,0.007015213607557172,1.420669602583595,0.02820064881720283,0.007015213607557172
2015-10-09,0.0005966802362200596,0.8627657813472458,0.000514795290216859,1.4214009566039594,0.02551843272968926,0.000514795290216859
2015-10-12,0.0009432426859632415,0.8910204066462069,0.0008404484816130278,1.4225955708797007,0.024709232682624118,0.0008404484816130278
2015-10-13,-0.006322235018618727,0.8897170528819769,-0.0056250003083926844,1.4145934703547844,0.02474542943902416,0.0056250003083926844
2015-10-14,-0.004805383673924801,0.8863878726604719,-0.004259433812047567,1.4085681030968535,0.02483837068608091,0.004259433812047567
2015-10-15,0.015237571703984543,0.8752439682659076,0.013336592724931737,1.427353602213186,0.025154621283946604,0.013336592724931737
2015-10-16,0.004536268674898203,0.8950436437845208,0.004060158443966467,1.433148883993738,0.02459816424112596,0.004060158443966467
2015-10-19,0.000491967049202735,0.8621397411404791,0.00042414434444929135,1.4337567459876377,0.025536962863657246,0.00042414434444929135
2015-10-20,-0.0012792783388366757,0.8607479356715457,-0.001101136189302993,1.4321779845479734,0.02557825542225729,0.001101136189302993
2015-10-21,-0.00622301411008408,0.9308554969820467,-0.005792726892168605,1.4238817686225105,0.023651824181269366,0.005792726892168605
2015-10-22,0.016752658526287156,0.9286227806329208,0.015556900343674589,1.4460329553981461,0.02370869099052444,0.015556900343674589
2015-10-23,0.010902074881799173,0.9668621178077205,0.010540803208714701,1.461275304214314,0.02277101372293695,0.010540803208714701
2015-10-26,-0.002460449405581322,0.9139575309322312,-0.0022487462637087808,1.4579892668337122,0.024089117718993854,0.0022487462637087808
2015-10-27,-0.0019344021896374741,0.908258057199346,-0.0017569363746022932,1.4554276724570323,0.024240281028363377,0.0017569363746022932
2015-10-28,0.011310831157965495,0.9029102998975941,0.010212665952929677,1.4702914690944857,0.024383851369603974,0.010212665952929677
2015-10-29,-0.0005749140884372395,1.1773941899471003,-0.0006769005074447391,1.469296228052964,0.01869928588128728,0.0006769005074447391
2015-10-30,-0.004319061069587349,1.1579811959688848,-0.005001391502823409,1.4619477023828493,0.019012770353637996,0.005001391502823409
2015-11-02,0.011761416480006837,1.23629734285393,0.014540607942430873,1.4832053107555359,0.017808361944678833,0.014540607942430873
2015-11-03,0.0028951979966773678,1.189125915192769,0.003442754967463246,1.4883116232069071,0.018514801730831344,0.003442754967463246
2015-11-04,-0.0030376314403595117,1.210332807605093,-0.00367654498967983,1.4828397785655234,0.018190393926734737,0.00367654498967983
2015-11-05,-0.000999071621141212,1.337310067749287,-0.0013360685373547444,1.480858602991444,0.016463220522852616,0.0013360685373547444
2015-11-06,-0.0005237300886298257,1.3338088602890248,-0.0006985558326144179,1.479824140577047,0.01650643597315489,0.0006985558326144179
2015-11-09,-0.009374852037893788,1.340744915445179,-0.01256928520285697,1.4612238089040614,0.016421043480502166,0.01256928520285697
2015-11-10,0.0023038578346916694,1.36338054728574,0.003141034955530468,1.4658135639656826,0.016148411825750685,0.003141034955530468
2015-11-11,-0.003939163891755193,1.2712512288963222,-0.005007666938217808,1.4584732578438204,0.017318709356845034,0.005007666938217808
2015-11-12,-0.014057992744332282,1.2711833733915296,-0.017870286639853957,1.4324099226695899,0.01731963382595812,0.017870286639853957
2015-11-13,-0.011291952038599007,1.2924809917313673,-0.01459463336943148,1.4115044250134916,0.01703423933786056,0.01459463336943148
2015-11-16,0.015092311783126533,1.17422932867819,0.017721835133302603,1.4365188737235077,0.018749685444810857,0.017721835133302603
2015-11-17,-0.0007300507644565357,1.2136638360080363,-0.0008860362112709185,1.4352460659832145,0.018140468472063548,0.0008860362112709185
2015-11-18,0.015742055442485636,1.115247595264623,0.017556289476754475,1.4604436613879888,0.01974129390304893,0.017556289476754475
2015-11-19,-0.0008630999312781995,1.1170410164660178,-0.0009641180245467501,1.4590356213302096,0.019709599046273927,0.0009641180245467501
2015-11-20,0.0036377066949873083,1.035644492479725,0.0037673709039202285,1.4645323496777922,0.02125867584162188,0.0037673709039202285
2015-11-23,-0.0011473982463341414,1.0574457301487674,-0.0012133113763662215,1.4627554159168716,0.020820388153338223,0.0012133113763662215
2015-11-24,0.0013385178150224775,1.1598071464887403,0.001552422527565563,1.4650262303768595,0.01898283746521235,0.001552422527565563
2015-11-25,-0.00014340132081347434,1.2109771167124401,-0.00017365571801145679,1.4647718201949178,0.01818071559647442,0.00017365571801145679
2015-11-27,0.0011457685987812383,1.2125420548883785,0.0013892926111927807,1.4668068168617978,0.018157251094119142,0.0013892926111927807
2015-11-30,-0.004159954923677489,1.2106854128099067,-0.005036396744043085,1.4594193957852148,0.01818509607850074,0.005036396744043085
2015-12-01,0.009490504758473683,1.277232043857472,0.012121576789904406,1.477109860059901,0.017237612114940272,0.012121576789904406
2015-12-02,-0.010257447460530145,1.2628732047366797,-0.01295385554689782,1.4579755923057867,0.01743360336588827,0.01295385554689782
2015-12-03,-0.014101865912214961,1.2235327811556782,-0.017254095219056825,1.4328195426090817,0.017994148495140475,0.017254095219056825
2015-12-04,0.019315303902091685,1.2395686466883105,0.02394264511828923,1.4671250324363203,0.017761364496922064,0.02394264511828923
2015-12-07,-0.0060770175702291596,1.152126234911948,-0.007001491372681877,1.4568529691790717,0.01910939086850158,0.007001491372681877
2015-12-08,-0.006742104737207377,1.0003332648927243,-0.006744351644019359,1.4470274404612944,0.022009095693872105,0.006744351644019359
