,EWMA(0.94),GARCH11_h1,EGARCH11_h1,GJR11_h1,HAR_RV_h1
2022-11-16,-0.014712966918361103,,,,0.004653325545349862
2022-11-17,-0.0087237459057809,,,,0.0023942126042902356
2022-11-18,-0.0033911418533252857,,,,-2.8048871794084107e-06
2022-11-21,-0.004402805034564139,,,,-0.0059891688783277885
2022-11-22,0.004086372150099993,,,,0.004421672550915912
2022-11-23,0.002972171188810102,,,,-0.0005943270526989064
2022-11-25,0.007588073981100618,,,,0.001297985312175065
2022-11-28,0.021928948351153277,,,,0.009851524294548275
2022-11-29,0.009876227264931842,,,,-0.009665259693100947
2022-11-30,0.035804184615827184,,,,0.02195407235197916
2022-12-01,0.012836747445079955,,,,-0.00034108632373919257
2022-12-02,0.0016580051171940502,,,,-0.01816089484179456
2022-12-05,0.016175377990379436,,,,0.010840030435847359
2022-12-06,0.017532526267783233,,,,0.006744375336024788
2022-12-07,0.017537005921777316,,,,0.0011969766304402163
2022-12-08,0.02556392465153348,,,,0.0027075708856627023
2022-12-09,0.02049203328312943,,,,-0.008611107739197987
2022-12-12,-0.047357383869123804,,,,-0.06955222914565284
2022-12-13,-0.04837774559247285,,,,0.012333420920949523
2022-12-14,-0.044481391257821856,,,,0.009725954498092299
2022-12-15,-0.021626298362004248,,,,0.025812160466364475
2022-12-16,-0.033449911199736254,,,,0.005616519003076553
2022-12-19,-0.029505076600007507,,,,0.0026873329912046884
2022-12-20,-0.02581096545617695,,,,0.00042503413899031006
2022-12-21,-0.011185614348448975,,,,0.009681957635255145
2022-12-22,-0.013807113645625202,,,,-0.00035126144135391724
2022-12-23,-0.014544344260936148,,,,0.0014184579877851988
2022-12-27,-0.009006326455041014,,,,0.0017764860880250255
2022-12-28,-0.005662897166708147,,,,-0.0007977205644476293
2022-12-29,0.006444795631395439,,,,0.01375771044125404
2022-12-30,-0.033515803032872354,,,,-0.0342839182548475
2023-01-03,-0.027357372111186246,,,,0.005249182368589955
2023-01-04,-0.017996854605651952,,,,0.008150675872786756
2023-01-05,-0.019872292808160164,,,,-0.002726985302077073
2023-01-06,-0.00517347920388464,,,,0.016897549048560723
2023-01-09,-0.01856451533652856,,,,1.1178657551846882e-06
2023-01-10,-0.01258258358108913,,,,-0.00016298162475816835
2023-01-11,-0.004916978088195245,,,,0.0038189025793297082
2023-01-12,-0.011033985570748833,,,,-0.005980116697713728
2023-01-13,-0.0068930281457904585,,,,-8.566590333053403e-05
2023-01-17,-0.0028267718404628994,,,,0.00020442788199356854
2023-01-18,-0.009983887195246705,,,,-0.011274773012827005
2023-01-19,-0.018273687630675883,,,,-0.00033537800904057113
2023-01-20,-0.007558309172690375,,,,0.010049929565193128
2023-01-23,-0.01247538914044699,,,,0.004619369821629166
2023-01-24,-0.017700114643618675,,,,-0.004907906394596456
2023-01-25,-0.021757529312546153,,,,-0.008821061034718941
2023-01-26,-0.013782192976147412,,,,0.004663547236332277
2023-01-27,-0.015045024983798977,,,,0.00014230050484614898
2023-01-30,-0.009626000414117264,,,,0.0018773495112191507
2023-01-31,-0.014555763644422265,,,,-0.002104856279792011
2023-02-01,-0.01741305108731203,,,,0.0022336399677224394
2023-02-02,-0.014851752581712702,,,,0.0028630382702708734
2023-02-03,-0.01084604138790049,,,,0.008010464526065214
2023-02-06,-0.014948650084074172,,,,-0.00526146869589772
2023-02-07,-0.021803734413561232,,,,-0.010354148120662127
2023-02-08,-0.016416938426866146,,,,0.009211823047322681
2023-02-09,-0.012251682011553161,,,,0.004652654740466083
2023-02-10,-0.014479477125748624,,,,-0.00422410153506203
2023-02-13,-0.005636477185111094,,,,0.004320506890706538
2023-02-14,-0.00640270708339144,,,,4.160287489257675e-06
2023-02-15,-0.0015427030039728562,,,,-0.0001792232485670897
2023-02-16,0.0004611139787131513,,,,-0.0022919990259037126
2023-02-17,-0.006087938861222275,,,,-0.001988971426716779
2023-02-21,0.005272527449097425,,,,0.007526007359322212
2023-02-22,-0.013650671773662248,,,,-0.0053615693723542135
2023-02-23,-0.007274988722442199,,,,0.0017280990057520207
2023-02-24,0.0008549635852113935,,,,0.004546884834110199
2023-02-27,-0.003832110522086818,,,,-0.004722161362668287
2023-02-28,0.0005991559598561846,,,,0.0004222475684297067
2023-03-01,-0.0001422660712577517,,,,-0.004611246464205299
2023-03-02,-0.0027476079352543037,,,,-0.005583556225080416
2023-03-03,0.005102038325887487,,,,0.008004454753298751
2023-03-06,-0.012505206156081194,,,,-0.009298843377344851
2023-03-07,-0.0030383354790350925,,,,0.006293259279885027
2023-03-08,-0.010327399925953495,,,,0.00010068623116060715
2023-03-09,-0.003488636642383053,,,,0.0024910285876398874
2023-03-10,-0.012154287742324743,,,,0.003019667869606585
2023-03-13,-0.017821154069420808,,,,-0.0016495500945099828
2023-03-14,0.00011127519251938334,,,,0.01285611010088547
2023-03-15,-0.013746376546031835,,,,-0.008487445032340168
2023-03-16,0.004309421099055327,,,,0.014339944418126888
2023-03-17,-0.0016098511616489397,,,,0.00022210499157693242
2023-03-20,-0.0021275773463969583,,,,-0.0016697987025542094
2023-03-21,0.006395074839940368,,,,0.006036140343552238
2023-03-22,0.0007305100671169129,,,,-0.005379603832883162
2023-03-23,-0.005789131979870299,,,,-4.896554738675896e-06
2023-03-24,0.00015068036702250986,,,,0.00031711056110161895
2023-03-27,3.416829349897621e-05,,,,-0.0039938833935351525
2023-03-28,0.005095851181053934,,,,0.0002827684786140261
2023-03-29,0.016450040208984884,,,,0.0066651550851877794
2023-03-30,0.012130251683636462,,,,-0.0005804255359604382
2023-03-31,0.019838248097096944,,,,0.003562264040461116
2023-04-03,0.009017875348248633,,,,-0.00797828716274418
2023-04-04,0.015015505796747125,,,,0.0018454834708937495
2023-04-05,0.009580468523624042,,,,-0.008723106633947098
2023-04-06,0.014475152729700569,,,,0.001840848864615413
2023-04-10,0.002643299791554976,,,,-0.014629659802654682
2023-04-11,-0.004765493543345545,,,,-0.00900988543389622
2023-04-12,0.0011206438860580925,,,,0.005341862714722562
2023-04-13,0.0013467593367434416,,,,-0.0005407211566213765
2023-04-14,-0.0060047110768712275,,,,1.749795359881623e-05
2023-04-17,-0.011922583796678765,,,,-0.0081924294186137
2023-04-18,-0.018362335140784017,,,,-0.0073607883825680814
2023-04-19,-0.016256326651964983,,,,0.0014820141559855199
2023-04-20,-0.01577883369561267,,,,-0.0005975791576721678
2023-04-21,-0.03566044396885597,,,,-0.01938401502299425
2023-04-24,-0.03167096764517435,,,,0.00492639687964079
2023-04-25,-0.009884403821161292,,,,0.021619205191196825
2023-04-26,-0.020103179423570566,,,,0.0017591368328358364
2023-04-27,-0.0004857528263124966,,,,0.016269302560301444
2023-04-28,-0.023708562237906003,,,,-0.008463329131040545
2023-05-01,-0.0236027319297617,,,,-0.0016728986290825837
2023-05-02,-0.02068867119770877,,,,-0.0017180696225109066
2023-05-03,-0.021584475738493106,,,,0.0018135464678265545
2023-05-04,-0.01876857224877128,,,,0.0010653239836601047
2023-05-05,-0.0015739158472547476,,,,0.015294498346709429
2023-05-08,-0.015247798443304511,,,,-0.0029709164393021126
2023-05-09,-0.009584983291226618,,,,-0.0010086153662889896
2023-05-10,-0.005157033714866782,,,,-0.0007920741086051564
2023-05-11,-0.002556785467780598,,,,-0.0020256890826660934
2023-05-12,-0.006159905127985921,,,,-0.00855248852526655
2023-05-15,-0.001709502443325378,,,,0.0006070311527385519
2023-05-16,0.003043847864128202,,,,0.0013729728440623201
2023-05-17,0.011201602499156499,,,,0.006440490062693455
2023-05-18,0.010444977174495024,,,,0.0022854290008750833
2023-05-19,0.007849897095538766,,,,-0.0033663439615220225
2023-05-22,0.011859587290351553,,,,-0.0013176448383004358
2023-05-23,0.02178413335230253,,,,0.0049529612465269435
2023-05-24,0.008970349234614927,,,,-0.010555331400841333
2023-05-25,0.01135379418911156,,,,0.0016281705698341642
2023-05-26,0.001325523168319992,,,,-0.009766679585057836
2023-05-30,-0.0071681177230230875,,,,-0.0018067049503684984
2023-05-31,-0.0014106943504492153,,,,0.0028371755079168726
2023-06-01,-0.0026198176509464044,,,,-0.0029784670770269805
2023-06-02,0.00016144270445414555,,,,0.004728803815594429
2023-06-05,-0.011045081429604447,,,,-0.0037855620585798555
2023-06-06,-0.020711275446439845,,,,-0.0135296052376183
2023-06-07,-0.015544237281690215,,,,0.0032946617212755713
2023-06-08,-0.013406040036479355,,,,0.0001289303915678608
2023-06-09,-0.012105685007907749,,,,0.000656063801995635
2023-06-12,-0.006738657679205326,,,,0.0022969206447791546
2023-06-13,-0.008095269877411437,,,,-9.971733937164107e-05
2023-06-14,-0.006906635130377564,,,,6.46990864325292e-06
2023-06-15,-0.0039929480090390435,,,,-0.0008753495765601582
2023-06-16,-0.011765182684514236,,,,-0.0018812175524257624
2023-06-20,-0.008137151091389669,,,,0.0007561108881078971
2023-06-21,-0.003969477443105829,,,,0.002191258528084425
2023-06-22,-0.0020455702021729416,,,,-0.00040697544475531977
2023-06-23,-0.004101449085906025,,,,-0.005217893484430372
2023-06-26,-0.007377025067217283,,,,-0.0027618683077372252
2023-06-27,-0.0030786638426442275,,,,0.0023621702412776613
2023-06-28,-0.013949710841372018,,,,-0.006420506909381507
2023-06-29,-0.01035190669326902,,,,0.000652491878936956
2023-06-30,-0.006870636891019841,,,,0.0012789038744819708
2023-07-03,-0.01523452973308008,,,,-0.0027194766439184587
2023-07-05,-0.02034767888382405,,,,-0.008585387544039785
2023-07-06,-0.011897365352314157,,,,0.006030372796320224
2023-07-07,-0.011830825562078762,,,,0.0008297587887042268
2023-07-10,-0.010362396981214161,,,,-0.00194297818106344
2023-07-11,-0.007327144188582879,,,,-0.0002445130048837618
2023-07-12,-0.004580946837781319,,,,0.0018576620573027697
2023-07-13,-0.006941195479071224,,,,-0.0017469839354788547
2023-07-14,-0.009308720224523129,,,,-0.0018168537177100097
2023-07-17,-0.005829728352332808,,,,-0.0003102828926515727
2023-07-18,-0.008893004771271779,,,,-0.00593418843678141
2023-07-19,-0.01149062539927534,,,,-0.0014996043407666665
2023-07-20,-0.0072133553291421765,,,,0.0016069241464875261
2023-07-21,-0.010544008383341033,,,,-0.0033769190837665136
2023-07-24,-0.007211027707749423,,,,0.00012242265280484887
2023-07-25,-0.012598717996489248,,,,-0.007256470080156799
2023-07-26,-0.013149231529138924,,,,-0.002565011116924587
2023-07-27,-0.010169766333871066,,,,0.0005488704888405721
2023-07-28,-0.006684210854288344,,,,0.004425970041576535
2023-07-31,-0.011803439338910635,,,,-0.0011181676807148766
2023-08-01,-0.015143937722020454,,,,-0.0070409425475525395
2023-08-02,0.0033645829272506145,,,,0.016084676209258256
2023-08-03,-0.00859794001326862,,,,-0.001982273312357008
2023-08-04,-0.009073217777742948,,,,-0.005218144742501568
2023-08-07,-0.00446081459388048,,,,0.0016051727388326775
2023-08-08,-0.005250504983525792,,,,0.00018504015047422773
2023-08-09,-0.0021255245749541435,,,,-2.0822343993781578e-05
2023-08-10,-0.006410607733734169,,,,-0.005526104573454704
2023-08-11,-0.007769170577158396,,,,-0.005372676666947268
2023-08-14,-0.002515685738399817,,,,0.0020007337875666414
2023-08-15,0.005157531790224809,,,,0.006455064044900677
2023-08-16,-0.0048540228054359535,,,,-0.004125986301455484
2023-08-17,-0.004574158330535774,,,,-0.00033546834761677413
2023-08-18,-0.0068383535125737804,,,,-0.002702611918177014
2023-08-21,0.0002358653622012985,,,,0.002717238950440487
2023-08-22,-0.001993546665762222,,,,-0.003706880731974685
2023-08-23,0.009050837106072296,,,,0.007312254636147458
2023-08-24,0.011178992404712373,,,,0.006036743932542429
2023-08-25,0.0035877225498902737,,,,-0.00036246553461835584
2023-08-28,0.0003770270928108721,,,,-0.006295449608728437
2023-08-29,0.01323470982517766,,,,0.010190808206509153
2023-08-30,0.004443707820992848,,,,-0.0019719991102218892
2023-08-31,-0.002322965263241994,,,,-0.01190299556661259
2023-09-01,0.0009264603651905762,,,,-0.0010211056605772956
2023-09-05,0.004195279487236955,,,,-0.000716486887542056
2023-09-06,0.0046400981571030064,,,,-0.0022565318653129107
2023-09-07,0.004506246755199658,,,,-0.0008950870811314515
2023-09-08,0.0051378530331077366,,,,-0.0028056944917889265
2023-09-11,0.010560137197386119,,,,0.0018183091243714755
2023-09-12,0.01237335995683847,,,,0.0008526373112443114
2023-09-13,0.011826222430898217,,,,-0.0026556920023999425
2023-09-14,0.010740666541895927,,,,-0.004963178993618894
2023-09-15,0.013777416186825153,,,,0.005243094056949421
2023-09-18,0.002680918725742845,,,,-0.004757542256211722
2023-09-19,0.006535362046930629,,,,0.00014179974086502012
2023-09-20,0.012657605871741945,,,,0.0026437099433478384
2023-09-21,0.023064777043580897,,,,0.0123961667783688
2023-09-22,0.0009864215695928324,,,,-0.009508867903218324
2023-09-25,-0.0033758820157953062,,,,-0.008982484285874962
2023-09-26,0.0060703784951989664,,,,0.00709792473742743
2023-09-27,-0.007070202307974227,,,,-0.0037006745211370373
2023-09-28,-0.01441994540175763,,,,-0.011376451297137616
2023-09-29,-0.01508360108347434,,,,-0.0012954785833252797
2023-10-02,-0.011565995424587416,,,,0.0010775162575425018
2023-10-03,-0.002490483673340843,,,,0.006035984160895194
2023-10-04,-0.005301194585741437,,,,0.004737400393102095
2023-10-05,-0.005654562976425165,,,,-0.0024184823295785723
2023-10-06,0.0076407012866281515,,,,0.008319544389926797
2023-10-09,0.005032636547413746,,,,0.0003286061316228883
2023-10-10,0.0053270195525501746,,,,-0.002957879125869922
2023-10-11,0.007748899634674358,,,,-0.001001463642844952
2023-10-12,0.011370742447009155,,,,-0.00010096793945602034
2023-10-13,0.00804540711366672,,,,-0.005393498823172027
2023-10-16,0.011106021777626388,,,,0.000940788816416932
2023-10-17,0.007362069316576195,,,,-0.0005124047590018277
2023-10-18,0.01829934062293545,,,,0.006840747040824435
2023-10-19,0.00993611329487358,,,,-0.0017920886084048238
2023-10-20,0.003350088809680407,,,,-0.006825634183696139
2023-10-23,-0.002135611582182423,,,,-0.0003667190705690382
2023-10-24,0.0038725577476239614,,,,0.0019514393981495126
2023-10-25,0.0038133970867828826,,,,-0.000989704645382311
2023-10-26,0.0007394583161276225,,,,0.004892862981851931
2023-10-27,-0.0056834609927260415,,,,-0.003699954485917173
2023-10-30,0.0058230882435749975,,,,0.007624432942960113
2023-10-31,0.00446129219414243,,,,0.0006544182458118608
2023-11-01,0.004423047602732683,,,,-0.0038130627985524246
2023-11-02,0.015057362220553344,,,,0.01173866499085674
2023-11-03,0.003049122998315973,,,,0.0002031335688200131
2023-11-06,-0.0011670742526631028,,,,-0.006892128622482591
2023-11-07,0.0020447768087429596,,,,-0.002159472012196628
2023-11-08,0.005195999932096879,,,,-0.001489875808054958
2023-11-09,0.011448297356842246,,,,0.0017728808561163767
2023-11-10,0.020124088737828394,,,,0.00733695007963181
2023-11-13,0.010332766092811252,,,,-0.002790522852194166
2023-11-14,0.02405139149968047,,,,0.008124092229537777
2023-11-15,0.009559487553267826,,,,-0.002159158901515801
2023-11-16,0.005192002521684919,,,,-0.010473636710302242
2023-11-17,0.004744904525355587,,,,-0.00485333001165042
2023-11-20,-8.570238254559936e-05,,,,-0.008405235378328518
2023-11-21,0.0013817904625392785,,,,0.0022262945029762615
2023-11-22,0.004777415830254983,,,,0.0006516056397475323
2023-11-24,-0.006714171357256465,,,,-0.014064576784752814
2023-11-27,-0.014470764139727754,,,,-0.009447945847961353
2023-11-28,-0.014614030312147933,,,,-0.0006538674888084822
2023-11-29,-0.012225335568532406,,,,0.0015866401123844492
2023-11-30,-0.008717743010320134,,,,0.00206289938855668
2023-12-01,-0.00832488137757427,,,,-0.0008990867763256222
2023-12-04,-0.017328290402121457,,,,-0.009174119555780902
2023-12-05,-0.01788983998165461,,,,-4.6153598361867165e-05
2023-12-06,-0.011908094889110724,,,,0.004504403854169101
2023-12-07,-0.00782830304968471,,,,0.0029807952476155475
2023-12-08,-0.008514947833775793,,,,0.0005227328231718481
2023-12-11,-0.01359178953077178,,,,-0.006985064032484084
2023-12-12,-0.022796888136745533,,,,-0.010346794592746358
2023-12-13,-0.013520348056110396,,,,0.00997572915056169
2023-12-14,-0.04504010403959913,,,,-0.02066104271584751
2023-12-15,-0.040854261573601724,,,,0.004607193529883008
2023-12-18,-0.03681849367152949,,,,0.0027522107898970555
2023-12-19,-0.03485594056600655,,,,0.0018830057462502492
2023-12-20,-0.016388874784650245,,,,0.01821130082715397
2023-12-21,-0.02384113891174204,,,,6.131566801649557e-05
2023-12-22,-0.0263191160277145,,,,-0.00276094452245923
2023-12-26,-0.022861860201421697,,,,-0.0018890802332440365
2023-12-27,-0.021716853639393283,,,,-0.0026756393172427534
2023-12-28,-0.01835533198264916,,,,-0.0006926534026445164
2023-12-29,-0.013770711364067281,,,,0.00038972494236619304
2024-01-02,-0.007419260624542179,,,,0.0026264440048914123
2024-01-03,-0.0017878622375528952,,,,0.0031939746165637745
2024-01-04,-0.005026068270771497,,,,-0.003573169042260807
2024-01-05,-0.0027531386762655596,,,,-0.0018666296131096688
2024-01-08,0.007505648016161742,,,,0.005820565711875975
2024-01-09,-0.00524067974338456,,,,-0.0033445563147121715
2024-01-10,-0.0015179850372252779,,,,-0.001265501013119813
2024-01-11,-0.0004953825838973913,,,,-0.0016804869181655524
2024-01-12,0.0022525946457724183,,,,-0.001995906458187202
2024-01-16,-0.0031636599486704053,,,,-0.009764045381477945
2024-01-17,0.0006696779917584189,,,,0.0017346837724521863
2024-01-18,0.00533410171995384,,,,0.0035463725419275782
2024-01-19,0.00877468738848873,,,,0.005272910547083329
2024-01-22,-0.0008047540160504713,,,,-0.00356812295124731
2024-01-23,-0.012048601192581693,,,,-0.01601164518337629
2024-01-24,-0.013797766366966294,,,,-0.0038596063250053714
2024-01-25,-0.009604374351066078,,,,0.0020748493384963596
2024-01-26,-0.008941869106086811,,,,0.0002718239925687399
2024-01-29,-0.003090184025886497,,,,0.0028376726308505656
2024-01-30,-0.0047860933673213035,,,,-0.0007426120850701767
2024-01-31,0.016036659439601614,,,,0.016831976533791926
2024-02-01,0.00415820188536048,,,,0.0018517737103413423
2024-02-02,-0.005468884013653794,,,,-0.005263428094172157
2024-02-05,-0.008427982127959088,,,,-0.0020360348835486014
2024-02-06,-0.0055679875737285195,,,,-0.001793212257730617
2024-02-07,-0.008233407590153008,,,,-0.006888845835736707
2024-02-08,-0.009795246122023926,,,,-0.0008507452816789163
2024-02-09,-0.006152610507570308,,,,-0.00026880033191602204
2024-02-12,-0.004886936811612438,,,,-0.0004925364738652543
2024-02-13,0.012281573750982822,,,,0.013052956599292218
2024-02-14,0.003670879106918934,,,,-0.0017810829681451368
2024-02-15,-0.0004201623757709161,,,,-0.004897039340224799
2024-02-16,0.0011976618687108698,,,,-0.000658961517893436
2024-02-20,0.00023667607216117104,,,,-0.004363968352319295
2024-02-21,0.0018372083697177494,,,,-0.0005530722731876131
2024-02-22,0.022634853334514177,,,,0.01667311930447657
2024-02-23,0.0002984605789843331,,,,-0.0029710668907497184
2024-02-26,0.0052952582024791695,,,,-0.001634022454083811
2024-02-27,0.008075479727480073,,,,-0.0025917168073971986
2024-02-28,0.010382059887137973,,,,-0.0029042422647720667
2024-02-29,0.014018876394016208,,,,-0.0007967906794933144
2024-03-01,0.0020875137558651335,,,,-0.015477991794507318
2024-03-04,-0.005115417393649929,,,,-0.0038606619421772542
2024-03-05,0.0017815209447949037,,,,0.004861572303841072
2024-03-06,-0.0018982565203790602,,,,-0.00016429448985955108
2024-03-07,0.003469598519111425,,,,0.0035154701021579138
2024-03-08,0.0014741062936744348,,,,-7.220906766690349e-05
2024-03-11,0.003009951306788522,,,,-0.000653710103737451
2024-03-12,0.010051072031301594,,,,0.002799735225543512
2024-03-13,0.006355823558620452,,,,-0.0007224385965069469
2024-03-14,-0.0021973504650019543,,,,-0.012816397876843647
2024-03-15,0.0019714843862490145,,,,0.0018641591676205604
2024-03-18,0.001616942267350277,,,,5.511455577279778e-05
2024-03-19,0.0012961793168437402,,,,-0.0008857488480282505
2024-03-20,0.0022729422499935814,,,,8.88768993073663e-06
2024-03-21,-0.0002995555339092709,,,,-0.00013070331143433256
2024-03-22,-0.017882880299545892,,,,-0.020342500313840786
2024-03-25,-0.013672785792691655,,,,0.003639804296065516
2024-03-26,-0.011978004665965047,,,,0.0006788221427139196
2024-03-27,-0.005894034518791738,,,,0.004359169208370012
2024-03-28,-0.008427993134447698,,,,-0.00023547164974165036
2024-04-01,-0.004820148205411184,,,,9.001390792334751e-05
2024-04-02,-0.0028520647407182242,,,,-0.0012725429881592226
2024-04-03,-0.0032990481662444893,,,,-0.0005315772799188156
2024-04-04,0.00307342613463496,,,,0.0032252426259950784
2024-04-05,-0.001073343498245824,,,,0.0038384171707370324
2024-04-08,-0.011021346226275194,,,,-0.006637946742785325
2024-04-09,-0.010684011653644215,,,,-0.003431617501668094
2024-04-10,-0.0003685159824486084,,,,0.007141508066412602
2024-04-11,-0.008260852509806224,,,,-0.004606128835655046
2024-04-12,0.0024388762424163574,,,,0.010982229931023532
2024-04-15,0.0003965143868263771,,,,0.0056762673153955
2024-04-16,-0.008172877800458903,,,,-0.004976443540362557
2024-04-17,-0.005748476066850791,,,,-0.003192598803783697
2024-04-18,-0.006967453032416263,,,,-0.0041319717165756165
2024-04-19,-0.00811467472352985,,,,-0.005206089400685329
2024-04-22,-0.0039936740977092045,,,,0.00561737214514102
2024-04-23,0.003933950286650056,,,,0.00872382885874394
2024-04-24,-0.0012992112705961512,,,,-0.0025370617010804924
2024-04-25,0.002754099149078759,,,,-0.00189396457325898
2024-04-26,0.006594867453944872,,,,-0.0007488833302358305
2024-04-29,0.005534017242559822,,,,-0.00040041620921285603
2024-04-30,0.018438421814508096,,,,0.008771370132705514
2024-05-01,0.005216429481565504,,,,-0.0033824483503505087
2024-05-02,0.013604720471309034,,,,0.0031262793143830014
2024-05-03,0.013884793460183398,,,,-0.0005432919356557486
2024-05-06,0.008681531939854908,,,,-0.0020699301601474762
2024-05-07,0.006689668871663029,,,,-0.0013730565774905668
2024-05-08,0.010639027246902327,,,,-0.0012716329533863924
2024-05-09,0.011267274752690515,,,,-0.004263680003539577
2024-05-10,0.010803162905603458,,,,-0.002647673156365049
2024-05-13,0.004351485666783311,,,,-0.010223848134365998
2024-05-14,-0.0015883456115101807,,,,-0.00845411959007926
2024-05-15,0.005360972311787254,,,,0.006789870967420675
2024-05-16,-0.003637136108730607,,,,-0.0019869609208411076
2024-05-17,-0.0013397398689636297,,,,-0.0005654487838834682
2024-05-20,-0.005430840364208156,,,,-0.007323091285817138
2024-05-21,-0.0041690503057661005,,,,-0.0011480182415171541
2024-05-22,-0.004513369080007629,,,,-0.0022193162854955845
2024-05-23,0.00304146968218158,,,,0.005997521727284266
2024-05-24,0.0014414362328870195,,,,-0.0008417623386458711
2024-05-28,-0.0014588720383108544,,,,-0.0030478225812907295
2024-05-29,0.006064351879716129,,,,0.004591006221886115
2024-05-30,-0.009534950525480007,,,,-0.015465047446177257
2024-05-31,-0.008528437158152352,,,,0.002837828233425793
2024-06-03,-0.014549959484675898,,,,-0.0021023008586627256
2024-06-04,-0.01920107501478409,,,,-0.006786601768681372
2024-06-05,-0.01399625895263544,,,,0.003805878346301944
2024-06-06,-0.021091688677979434,,,,0.0007448148642635877
2024-06-07,-0.017415140120407027,,,,0.0006371821047771037
2024-06-10,-0.015503177915667354,,,,-0.0013102378593173175
2024-06-11,-0.013086050324302503,,,,-0.0001791091524368793
2024-06-12,-0.007607769800619432,,,,0.0026191518367126992
2024-06-13,-0.010510283616778929,,,,-0.0013539165573791395
2024-06-14,-0.016690112946305166,,,,-0.009587549434953047
2024-06-17,-0.011386310489711282,,,,0.0028423722363397075
2024-06-18,-0.013624531108518342,,,,-8.680280586931266e-05
2024-06-20,-0.009841393290380307,,,,0.0010784582608474313
2024-06-21,-0.007141749187282331,,,,-0.0002804301944373533
2024-06-24,-0.0042888897919965835,,,,-0.0007740665566708937
2024-06-25,-0.00830154846439908,,,,-0.006733841925593592
2024-06-26,-0.008935429310516108,,,,-0.0021262659557596403
2024-06-27,-0.006555633108129899,,,,-0.00015426152429587336
2024-06-28,-0.00803846093085929,,,,-0.004092183375057332
2024-07-01,-0.01390428090662918,,,,-0.006907956929878875
2024-07-02,-0.014576284996196717,,,,-0.002253710164804329
2024-07-03,-0.016279322733940907,,,,0.0007209094850503042
2024-07-05,-0.014792016939003852,,,,0.0008903329844495711
2024-07-08,-0.02528799338528165,,,,-0.010341676991511353
2024-07-09,-0.023336589326531328,,,,2.8031430208748376e-05
2024-07-10,-0.01602269370510155,,,,0.005107119766345473
2024-07-11,-0.011691131713710806,,,,0.010582967763813414
2024-07-12,-0.014434757910645024,,,,-0.001023320294245178
2024-07-15,-0.018624060783271765,,,,-0.005979954027126658
2024-07-16,-0.015234560713592693,,,,-0.0003328359652344931
2024-07-17,0.003911964285365985,,,,0.01813771219270724
2024-07-18,-0.007973396164422664,,,,-0.0018992509121854018
2024-07-19,-0.006398798302333891,,,,-0.0004765681390403037
2024-07-22,-0.0012080862698686246,,,,0.0020714865184875836
2024-07-23,-0.005817380897064378,,,,-0.0032967135964885735
2024-07-24,0.026188505983398877,,,,0.02645015892915234
2024-07-25,-0.004310037148162971,,,,-0.005688534451651545
2024-07-26,0.0043152576938538245,,,,0.0012216386808439894
2024-07-29,0.0010571579793133556,,,,-0.004756342652023099
2024-07-30,0.005596659806304888,,,,-0.0030817700413744986
2024-07-31,0.01923337474757339,,,,0.008677767298515743
2024-08-01,0.014793687408136469,,,,0.0029001778779834397
2024-08-02,0.019266962800280757,,,,0.007278003601940808
2024-08-05,0.029652955678519027,,,,0.018993633073277838
2024-08-06,0.0007962787273910199,,,,-0.002457581759867905
2024-08-07,0.0031532678284808824,,,,-0.005853190479705395
2024-08-08,0.022870491996118375,,,,0.011580469670505439
2024-08-09,0.00801291138908608,,,,-0.0047458761466133426
2024-08-12,0.011434738494748131,,,,-0.005421671201802647
2024-08-13,0.026694842019648446,,,,0.006914359120470531
2024-08-14,0.020832681901917643,,,,-0.004006637628607201
2024-08-15,0.030884196776280154,,,,0.002576314437124444
2024-08-16,0.023580397993727686,,,,-0.0036074749151552565
2024-08-19,0.030152789752602827,,,,-0.0005192710842684412
2024-08-20,0.02968460609774759,,,,-0.003455565038754771
2024-08-21,0.03540692872720844,,,,-0.0001496022845989542
2024-08-22,0.025638077114983115,,,,-0.014845429422473133
2024-08-23,0.029268142746064235,,,,0.0030002407241924156
2024-08-26,0.027389720888319785,,,,-0.0006614431780108676
2024-08-27,0.032394565321706176,,,,0.0015256473960844896
2024-08-28,0.03775754660539693,,,,0.0015480426042139561
2024-08-29,0.033882826016740114,,,,-0.006382126574132757
2024-08-30,0.03312324354076243,,,,-0.003731181386439547
2024-09-03,0.03623695550688086,,,,0.005331876305436356
2024-09-04,-0.01579911868493661,,,,-0.034555727539195974
2024-09-05,-0.011415882928518695,,,,0.005748884317413022
2024-09-06,0.004710982157046989,,,,0.016461436969472554
2024-09-09,-0.01808169993179312,,,,-0.011855929781984131
2024-09-10,-0.018553660723867216,,,,0.0036165908265030355
2024-09-11,-0.011257071304498906,,,,0.005420204133750328
2024-09-12,-0.018140210014087332,,,,-0.005253186358703477
2024-09-13,-0.01592658850598727,,,,0.0031305574468330766
2024-09-16,-0.023296171299404644,,,,-0.009091781641248992
2024-09-17,-0.0186253958693966,,,,0.0031008231805947917
2024-09-18,-0.017208213566057062,,,,-0.0006507832444701545
2024-09-19,-0.0012299041993113768,,,,0.01429524677058125
2024-09-20,-0.011276866125450036,,,,0.0003737185544016586
2024-09-23,-0.010068214519887375,,,,-0.0032620715896518604
2024-09-24,-0.009675303853701689,,,,-0.0032194812784259452
2024-09-25,-0.005670786550363238,,,,0.0011764646565033954
